,unnamed,Text,label,intensity
4609,4609, hoemanda69 wtf is tenacious and,joy,0.312
4610,4610," Dark, dense, and exhilarating come the finale, is a gripping",joy,0.312
4611,4611, I wish there were unlimited glee episodes:( so I could watch them forever.,joy,0.312
4612,4612, A not very young man compiled info on a smiling baby then a mattress created new,joy,0.312
4613,4613, Question for all the cheerleaders who ages out!! How to I make my senior year of cheer more,joy,0.312
4614,4614, _Kdddd drop some off at 1133,joy,0.312
4615,4615, which always leads to the kind of hilarity average people will never experience - especially during,joy,0.312
4616,4616, HMS Pinafore' time. I need some,joy,0.312
4617,4617, OrbsOfJoy plan a date... like a date u find pleasing or smth. fuckign 10/10. because the child will grow to be a ten out of,joy,0.311
4618,4618, johnwintertweet dudes who wanna play some bass but not buy a bass (me),joy,0.308
4619,4619, lennyabrahamson May I send you a copy of Either e-book or real paper one! A boy and a greyhound,joy,0.304
4620,4620," CNBCFastMoney Harwood gleeful at these new numbers, bet your money on this reporting...look to lose it...HillaryClinton",joy,0.3
4621,4621," If I were assured of your eventual destruction I would, in the interests of the public, cheerfully accept my own.' Sherlock",joy,0.3
4622,4622," mehnazt Mel_Harder I live a life devoid of mirth. Come to think of it, there aren't enough taco bowls in my life,",joy,0.3
4623,4623, Watch this amazing live.ly broadcast by haythatjamile8,joy,0.294
4624,4624, mark_slifer actually maybe we were supposed to die and my donation saved our lives??,joy,0.292
4625,4625, _j_sa_ switch out Steve Carrell and put in Kurt from glee then it's,joy,0.292
4626,4626," don't be with some just because they try to drown you in gifts. be with someone who makes you truly happy, without the materialistic",joy,0.292
4627,4627," With that draw, the scum must be rubbing their hands with glee! Typical draw for the Woolwich lot!!!",joy,0.292
4628,4628, All the fans wanted Man Utd at home in the next round... Are you cheering for Northampton or Man Utd right now?,joy,0.292
4629,4629, FlannelJedi This is why I drink and watch You're the Worst as a way to cheer myself,joy,0.292
4630,4630," Sometimes he likes to ride arround on people's shoulders or drop on them unexpectedly from vents or doorjambs. Like a big, gleeful",joy,0.292
4631,4631, crumpledlinen he,joy,0.292
4632,4632, You have to find a way to top,joy,0.292
4633,4633," cluck cluck cluck, wolf wolf wolf , chirp chirp chirp is all I ever",joy,0.292
4634,4634, LeBatardShow Race war,joy,0.292
4635,4635, buzzlightbeard2 If you don't love yourself... Honesty is the best,joy,0.292
4636,4636," listening to the Oblivion score, drinking coffee, researching for new sci-fi animated",joy,0.288
4637,4637, lilymooregrant u used to chirp me for drinking it u,joy,0.288
4638,4638, CNN donlemon must be rejoicing ovet protests.,joy,0.28
4639,4639," 342:147 And waxen in their mirth, and neeze, and swear A merrier hour was never wasted there.--",joy,0.28
4640,4640, SXMUrbanView karenhunter CousinSyl you are so wrong for this!needed levity after that,joy,0.28
4641,4641, smiling through the stress :) :) :) :) :) :) :( :( :( :( :( :(,joy,0.28
4642,4642, honevbee close up shots of my ugly mug as I continue to talk about Blaine years after glee has been,joy,0.28
4643,4643, Rec'd call 2day from Haitian church we started in Florida some 15yrs ago. Preparing to acquire their own bldg. Wanted me to,joy,0.28
4644,4644, Doesn't it just suck when you're so real to someone and try to exhilarate every ounce out of them to only see that they're not,joy,0.279
4645,4645, Positive research shows salespeople who score in the top 10% for have 88% sales than those in top 10% for,joy,0.274
4646,4646," Tend the sick, Lord Christ; give rest to the weary, bless the dying, soothe the suffering, pity the afflicted, shield the",joy,0.271
4647,4647, Never make a when you're and never make a when you're .,joy,0.271
4648,4648, A 'non-permissive environment' is also called a 'battleground' -,joy,0.271
4649,4649," No, just tweet pictures of four fictional characters who describe you. One should be an animated character.",joy,0.271
4650,4650, israelradioguy WearingWelcome SkipBaylessSux U blocking doesnt diminish the hilarity of his observation.Or your child-like response to,joy,0.271
4651,4651," Meanwhile, the so-called Mâ€™s fans sit there knitting or sleeping not sure which but they certainly arenâ€™t cheering like the other teams",joy,0.271
4652,4652," musicfae15 [He grumbled as he sat atop the sushi bar stool, crossing his arms defiantly, in a playful gesture, though he gave anyone",joy,0.271
4653,4653, One time I saw Rachel from glee tell someone their job was on a pole and I said that in 5th grade to a boy and he look,joy,0.271
4654,4654, Dubai92 try asking for a cheeseburger with only onion mustard at any,joy,0.271
4655,4655, Fee otherwise tricks: palm oil delegation mt jaunty resident:,joy,0.269
4656,4656, TheBarmyArmy all the,joy,0.263
4657,4657, The bounty hunter things a bit,joy,0.262
4658,4658," Spotted_H0rse I'm spry,",joy,0.26
4659,4659, mirana told me to shut up when i was singing along to,joy,0.26
4660,4660, The Quarterback' wrecks me every,joy,0.26
4661,4661, A former diplomat is quite gleeful about the situation of Pakistan on TimesNow Not quite stiff upper lip of diplomacy seen,joy,0.259
4662,4662, ryanwilson2015 That's why compatibility is key as it lowers hedonic,joy,0.25
4663,4663, Halfway to work and I realize I forgot to put on underwear....It's going to be one of those days!,joy,0.25
4664,4664," god, Facebook's design has started to remind me of MySpace in its",joy,0.25
4665,4665, Halfway to work and I realize I forgot to put on underwear....It's going to be one of those days!,joy,0.25
4666,4666," Three days off a month with two ex wives and no home could be worse. I don't know how, but it could",joy,0.25
4667,4667, EngrNabeeel then rejoicing now is a lil' bit prematured dont you,joy,0.25
4668,4668," it's so breezy out today, i can't go to back to school night with bare legs like i've had all",joy,0.25
4669,4669, jellzybean cheer up,joy,0.25
4670,4670, APkrawczynski Any possibly KG is being bought out as a player so that he can buy in from Glen as a minority,joy,0.25
4671,4671, I saw those dreams dashed divided like a million stars in the night sky that I wished on over over again ~ sparkling,joy,0.25
4672,4672, EducatedNPetty white pricks that were laughing at your use of language won't be crying over your coffin but rejoicing that you're,joy,0.25
4673,4673, Light of day per heyday popularization backfire cinematography:,joy,0.25
4674,4674, peachkellipop the whole thread is jovial and fun and then this comment is like FULL of,joy,0.245
4675,4675," Nikhilv95 LydiajaneF I wish, I really, truly wish, that I had just a modicum of your",joy,0.24
4676,4676, mark_slifer actually maybe we were supposed to die and my donation saved our,joy,0.24
4677,4677, Misery loves company. The church ought to be a place where it finds none. -Pastor Kris Theobald,joy,0.24
4678,4678," Spacekatgal outmagazine Its okay to be trans just rejoice with the trans in the trans way. By the way it's not your business, so why",joy,0.24
4679,4679, berniedole looks that way. But let's think about Rohan last week ...,joy,0.237
4680,4680," At 12:01, Tumblr became sentient. At 1.:02, Tumblr posted gn animated gif about it. At 12:03, Tumblr shipped",joy,0.235
4681,4681, MSNBC 's Tamron Hall used the words 'fscts' and 'MSNBC' in the same sentence,joy,0.231
4682,4682, Research has determined 70% of is actually,joy,0.231
4683,4683," NebulaJoker No, they aren't. Episodes are animated during the week before they",joy,0.231
4684,4684, iyaycruz lets see,joy,0.231
4685,4685, Val is far too cheery for my liking,joy,0.229
4686,4686, But i'll be a pity.,joy,0.229
4687,4687, When your rewatching glee and break down in tears all over again.,joy,0.229
4688,4688, Does anyone remember a movie that is animated in the late 70's called Shame of the Jungle John Bulushi was in it wild if that's your,joy,0.229
4689,4689, ItWontCostMuch_ 'Bed done... floor will be done last... curtains! A-hah!' She tried to sound all happy and cheery but she really,joy,0.229
4690,4690, weebtard sparkling water,joy,0.229
4691,4691," The no longer echoes with our We light up our of the and sit in the cold,",joy,0.229
4692,4692," blackeyed_susie They ain't going away, and I don't want to see them hurt; changing hearts/minds is really our only option,",joy,0.229
4693,4693, Drink sparkling water instead of soft drinks to steer clear of fructose while still getting a refreshing carbonation,joy,0.227
4694,4694," Dear everyone at HSSU, stop walking with your phones up so I can smile and wave at you and you can smile and wave back",joy,0.225
4695,4695, $SRPT Why would Etep patients Mom's advocate for a drug if it did not work? Anyone listen to the Etep MD's Adcomm.. all were,joy,0.22
4696,4696, Gas prices are hilarious. Cause they're simultaneously super subsidised and,joy,0.22
4697,4697, .POTUS Obama describes his temperament as 'steady on the buoyant,joy,0.22
4698,4698, Early morning cheerfulness can be extremely obnoxious,joy,0.212
4699,4699, Check out this Robocoq 301,joy,0.212
4700,4700, Rap that will Cut other raper's throat. Who said that? Paedeezy city,joy,0.212
4701,4701, Who actually chooses to drink sparkling water,joy,0.208
4702,4702, f,joy,0.208
4703,4703, bear_ing you asshole... you made me sexually attacked to a animated bear,joy,0.208
4704,4704," Hey AppleSupport, would be nice to have â€œclick to pauseâ€ or â€œpause when window inactiveâ€ on animated GIFs for macOS Messages",joy,0.208
4705,4705, CazuaL_WeaR ScottInSC looks like a book shaped like a gun to me,joy,0.208
4706,4706, my haters are like crickets. they chirp all day but when I walk past them they shut the fuck up.- DritaDavanzo (my,joy,0.208
4707,4707," TheDemocrats dilemma, blaiming everything on the Bushes, but acting gleeful over their endorsement.",joy,0.208
4708,4708," rubeseatsinfo from here, it's but a short step to biweekly Community Meetings over a hearty meal of soy",joy,0.208
4709,4709, The joyful tambourines have ceased. The noise of the jubilant has stopped. The joyful lyre has ceased. -Isaiah,joy,0.208
4710,4710, noah fence but i want a harley quinn or blake lively,joy,0.207
4711,4711, I truly believe in my heart right now that Satan is rejoicing because we are all against one,joy,0.204
4712,4712, Gloriosa Bazigaga on work: 'I lost relatives in genocide but 15 yrs of peacebuilding has given me optimism it's within our,joy,0.2
4713,4713, HillaryClinton did you see the gleeful look on realDonaldTrump 's face when criminal Don King used the 'n' word to denigrate,joy,0.2
4714,4714," TheVulcanSalute , just saw the Save The Day PSA. Why were you in obvious tears doing it? I'd have thought you'd be your cheerful",joy,0.2
4715,4715, I was cheering for NA team. Now I just want this is over and Gaudreau comes back in one piece. It is getting way too,joy,0.192
4716,4716," alphavenger all chuck seasons, she had that one bright spot with dan, where she was allowed to be smart and kind //and//",joy,0.189
4717,4717, BbeautifulSoul_ u always gotta attitude tho ... cheer,joy,0.188
4718,4718," Oh that cheery fucking note, good night shit heads",joy,0.188
4719,4719," categ than GEN OBC it cost only 100 or nill .i am not against the reservation and i support it,sir minimize the fees fut",joy,0.188
4720,4720, ClvlndK8 It's so sad! There's always such optimism with a new year. This is...not good. BuckshotBandit1,joy,0.188
4721,4721, Shanghais chief distracting levity pampa - proper dingle carry away:,joy,0.18
4722,4722, govph I would like to know about the source of The President's optimism about running the country. I wonder if he can answer my,joy,0.18
4723,4723, Unixware skydrive-cokie hearty exactment blame online:,joy,0.18
4724,4724, __Dayo yall dont feel bad.. you are rejoicing... it is what itnis... its always even when we have 6th string DBs playing,joy,0.18
4725,4725, Harking back to 2012 - DT's challenge to POTUS...I will give...DT a hearty thank you...if he will release his tax,joy,0.179
4726,4726," So much news about Pakistan, Afghanistan, etc. We need more cheery news about Frybread Stands!!! Everyone in media just so",joy,0.173
